distance,speed_limit,traffic_factor,road_penalty,travel_time,route_cost
98.94003475980526,50,1.3020732508398667,0.7,7.123682502705979,4.092463226604949
108.45226423814071,50,1.3466001426752232,0.7,7.808563025146131,4.448261555375632
102.26054766302403,50,1.1160385342794819,0.7,7.36275943173773,4.156191276152709
612.2108870466964,50,1.1797643964780415,0.7,44.07918386736214,22.53352125262448
9.559812884182417,50,1.2012857872607376,0.7,0.688306527661134,0.8445390000087883
98.87031882596965,50,1.1279271919232696,0.7,7.118662955469814,4.037709635311888
87.554490946463,50,1.1814768102263606,0.7,6.303923348145336,3.6464047171405762
37.37722614427877,50,1.1353505002934052,0.7,2.6911602823880716,1.8261852912820573
8.954309073189187,40,1.2750881213995413,0.9,0.8058878165870268,0.9654703447133758
140.59957621796863,40,1.43605799991898,0.9,12.653961859617178,6.9377983297842825
51.115148726601,50,1.2276912626395295,0.7,3.680290708315272,2.348452732949495
771.61767334904,60,1.1425452417792208,0.5,46.2970604009424,23.591293773004967
13.320727055773224,60,1.102376757692872,0.5,0.7992436233463934,0.8303348389810583
84.59480676911289,50,1.1934422377171898,0.7,6.090826087376128,3.5434457150032213
347.841834767656,60,1.2841636469281235,0.5,20.870510086059358,10.920504137108116
364.20488990994676,60,1.2120088463116485,0.5,21.852293394596803,11.389749351191895
163.4789091266082,80,1.1218262011333977,0.3,7.3565509106973686,4.074823315688703
5.154392827561206,30,1.3026831889188581,1.2,0.6185271393073447,0.9400685263293298
56.94800149167997,40,1.478107059077657,0.9,5.125320134251197,3.1860921848488957
10.207796545937946,50,1.157190872816675,0.7,0.734961351307532,0.8546379374987686
31.07513776643856,50,1.2328094046151767,0.7,2.2374099191835763,1.6285477809763411
14.173450094767995,50,1.4463331727228084,0.7,1.0204884068232956,1.0841441552284903
13.666701095652938,40,1.4379998919343417,0.9,1.2300030986087644,1.2264015168846847
223.14379445841143,40,1.4006273846985908,0.9,20.08294150125703,10.641658966038092
284.6545522608455,50,1.339614987846456,0.7,20.495127762780875,10.789448377744375
9.75062601193763,30,1.689996344132867,1.0,1.1700751214325156,1.2920364639561177
26.441428099320785,30,1.6431999380823714,1.0,3.1729713719184938,2.2794456673839587
143.34211907545225,80,1.0458096143928208,0.3,6.450395358395351,3.5989405635155216
9.266258517589101,60,1.0580250609760096,0.5,0.555975511055346,0.6953952738204758
180.62915559351688,40,1.2919538716265868,0.9,16.25662400341652,8.695898163196235
116.47887106468677,30,1.3606445255854216,1.2,13.977464527762411,7.636925621556832
38.37155279571078,30,1.326589706151796,1.2,4.604586335485293,2.9402700795881858
413.43466904546256,40,1.5743093714507745,0.9,37.209120214091634,19.256852918481048
970.8108557074534,50,1.406728669265434,0.7,69.89838161093664,35.51120940624795
117.06988706917467,30,1.3888067284790868,1.2,14.04838644830096,7.680835242694206
483.35837604715573,50,1.329403532853208,0.7,34.80180307539521,17.93972259755357
37.74116479373983,50,1.2384711653712326,0.7,2.7173638651492675,1.8702232821860034
10.210954823089299,40,1.5615464153832446,0.9,0.918985934078037,1.1079568916539917
79.31351816326527,50,1.2605981484055897,0.7,5.7105733077551,3.373466098399227
103.38691014639895,50,1.1927080582743184,0.7,7.443857530540724,4.219741182752657
10.30814126819327,30,1.2726392553857884,1.0,1.2369769521831921,1.2002802527073324
107.09680960384466,40,1.402615660373418,0.9,9.63871286434602,5.420141130285035
275.3793876154493,50,1.1919595629830273,0.7,19.827315908312347,10.411245823051082
116.31972654299214,50,1.3046050965782392,0.7,8.375020311095435,4.718891684521189
45.42449338195762,50,1.4142380092608668,0.7,3.2705635235009485,2.1995531645287345
294.6137166935161,50,1.239790176799139,0.7,21.21218760193316,11.118030854006323
49.27053239437968,50,1.1767622657050492,0.7,3.547478332395337,2.2667678459091833
20.74628538854368,40,1.5988919229227996,0.9,1.867165684968931,1.5932504193613053
149.43728914440766,80,1.1019052587352929,0.3,6.724678011498344,3.75291058336976
122.09373812388178,40,1.1909092354782072,0.9,10.98843643114936,6.031490986218142
16.45768472770076,40,1.1712023689411304,0.9,1.4811916254930684,1.2719565234288732
122.09373812388179,40,1.1993421086577964,0.9,10.988436431149362,6.03402084817202
4.1895355822838285,40,1.4323507187663904,0.9,0.37705820240554455,0.7982343168326894
185.44765909915543,30,1.654455555054075,1.0,22.25371909189865,11.823196212465547
208.181162895428,30,1.4532959800798104,1.2,24.981739547451358,13.166858567749623
8.64164563756157,40,1.1785874677683805,0.9,0.7777481073805413,0.9224502940207849
47.40205382003052,40,1.3217286789279414,0.9,4.266184843802747,2.709611025579756
8.01847244776043,30,1.7976728281440582,1.2,0.9622166937312516,1.2604101953088431
69.18578578006434,40,1.3881014552946116,0.9,6.22672072020579,3.7097907966912786
9.804654091414827,40,1.5869852699261282,0.9,0.8824188682273345,1.0973050150915056
7.307225418932119,30,1.7164678213406988,1.2,0.8768670502718542,1.1933738715381368
235.22028107819256,30,1.2068886131656917,1.2,28.226433729383103,14.715283448641259
313.0727708164425,40,1.4743248187120876,0.9,28.17654937347983,14.71057213235354
12.42225068450998,30,1.6090262214159448,1.2,1.4906700821411973,1.468042907495382
231.68621462666223,40,1.3916366486839578,0.9,20.8517593163996,11.023370652804987
8.529846016863301,50,1.1933888164833901,0.7,0.6141489132141577,0.8050911015520958
23.35716034267556,40,1.4384328093609136,0.9,2.1021444308408004,1.6626020582286742
13.154334940432781,50,1.1390432607585568,0.7,0.9471121157111602,0.9552690360831472
121.48301439450175,30,1.460859150401463,1.2,14.57796172734021,7.967238608790544
40.195566536321486,50,1.2588032972152223,0.7,2.894080790615147,1.96468138447214
10.550467289372312,50,1.4338355746323779,0.7,0.7596336448348064,0.9499674948071165
53.75925057372718,30,1.7255117642269164,1.2,6.451110068847261,3.983208563691705
59.958863625532054,30,1.3580334304506545,1.2,7.195063635063846,4.244941846667119
12.014816362311944,30,1.500351667830179,1.2,1.441777963477433,1.4109944820877702
104.35067710817779,30,1.3071911283180788,1.2,12.522081252981334,6.893197964986091
212.8729750393453,30,1.7475767036068923,1.2,25.544757004721436,13.536651513442786
235.22028107819253,30,1.7223111419020602,1.2,28.2264337293831,14.869910207262167
90.56334202396538,30,1.3790668748691797,1.2,10.867601042875844,6.087520583898676
25.833027717129085,30,1.5833696969196032,1.2,3.09996332605549,2.264992572103626
96.94909903368183,30,1.5653821268629033,1.2,11.63389188404182,6.526560580079781
9.9054782735745,30,1.291703561129781,1.2,1.18865739282894,1.2218397647534043
314.93979672615563,30,1.6575064800450907,1.2,37.79277560713867,19.633639747582862
208.49804559147088,40,1.3927205635538316,0.9,18.76482410323238,9.98022822068234
12.403267013507435,30,1.667175887178335,1.2,1.488392041620892,1.4843487869639465
77.52883936907996,50,1.2856237852683121,0.7,5.582076434573757,3.316725352867372
23.603957949259197,50,1.1002001636447802,0.7,1.699484972346662,1.319802535266765
12.535580906178799,40,1.2958702256521029,0.9,1.128202281556092,1.1328622084736768
7.907587342344762,40,1.1587645340736243,0.9,0.7116828608110286,0.8834707906276017
67.78651310337253,30,1.7574591697587703,1.2,8.134381572404703,4.834428537129982
7.98667582400618,30,1.7272331266939105,1.2,0.9584010988807415,1.2373704874485438
228.51254746478702,30,1.6989993176167077,1.2,27.42150569577444,14.460452643172232
126.46294009807103,50,1.2076299438909315,0.7,9.105331687061113,5.054954826697836
50.53136224398745,30,1.2347550998965124,1.2,6.063763469278494,3.642308264608201
159.31110164495297,30,1.7268057595224242,1.2,19.117332197394354,10.316707826553905
149.52548384286072,30,1.7681696671787965,1.2,17.943058061143287,9.741979930725282
100.97560113480831,40,1.1885440534305454,0.9,9.087804102132749,5.080465267095538
9.557243146287025,30,1.4915942779899682,1.2,1.1468691775544428,1.260912872174212
9.207712097311122,30,1.2415275110810302,1.2,1.1049254516773346,1.1649209791629764
92.16523648571585,30,1.656361299154339,1.2,11.059828378285902,6.266822578889252
12.690090484630403,30,1.6595006575841926,1.2,1.5228108581556483,1.4992556263530818
246.2220538057295,30,1.2770348786998575,1.2,29.546646456687537,15.396433691953726
612.2108870466964,50,1.266348832334556,0.7,44.07918386736214,22.55949658338144
5.936953451526724,50,1.2924312577232304,0.7,0.42746064850992416,0.7414597015719312
100.48912021205018,50,1.1927698201290207,0.7,7.235216655267613,4.1154392736725125
13.62086667805935,50,1.4053515643798402,0.7,0.9807024008202732,1.0519566697240885
31.899433893240758,50,1.2480982790703106,0.7,2.2967592403133343,1.6628091038777602
537.213204921275,30,1.3270789232652491,1.2,64.465584590553,32.87091597225607
26.50077011636079,50,1.2887536310728105,0.7,1.9080554483779768,1.4806538135108314
124.62386131876241,50,1.3554758741814916,0.7,8.972918014950894,5.033101769729894
43.176058684287256,50,1.1704028721863937,0.7,3.1086762252686824,2.045458974290259
299.6308732697355,50,1.2091007019553133,0.7,21.573422875420956,11.289441648297073
27.13738763068341,50,1.448302274831313,0.7,1.9538919094092055,1.5514366371539965
28.78823314148856,50,1.3274573201738087,0.7,2.072752786187176,1.5746135891457305
291.43425608534824,40,1.3471450377615268,0.9,26.229083047681343,13.69868503516913
192.29575658352056,50,1.2811515443624568,0.7,13.84529447401348,7.4469927003154766
146.07159075951188,50,1.1423514685538931,0.7,10.517154534684854,5.741282707908595
120.0431470883858,50,1.178644067961045,0.7,8.643106590363777,4.815146515570202
8.971744860231038,30,1.4028513372884732,1.2,1.0766093832277244,1.1991600928004043
118.01979215514987,50,1.3059080514600316,0.7,8.49742503517079,4.780484933023405
8.440660774388522,30,1.338068839557946,1.2,1.0128792929266226,1.1478602983306951
387.30081847789694,50,1.177076084558046,0.7,27.885658930408578,14.435952290571704
71.6625129758754,30,1.2425958516054194,1.2,8.599501557105048,4.91252953403415
10.303468021468356,30,1.5786617743620592,1.2,1.2364161625762027,1.331806613596719
33.51715869769209,50,1.1801296243339041,0.7,2.4132354262338302,1.7006566004170862
10.24701518808505,50,1.4168970045521447,0.7,0.7377850935421236,0.9339616481367052
240.46466103147029,50,1.4008723900888111,0.7,17.31345559426586,9.216989514159573
22.081721015487226,50,1.1248000724610288,0.7,1.5898839131150801,1.2723819782958485
630.2032912652587,40,1.2571020854660477,0.9,56.71829621387329,28.91627873257646
19.318231465748386,50,1.3341422224036983,0.7,1.3909126655338837,1.2356989994880512
487.164230154639,30,1.328542084422263,1.2,58.45970761855667,29.868416434605013
380.0517858354051,30,1.2793871092350149,1.2,45.60621430024861,23.42692328289481
81.29936071771832,30,1.7613085443484027,1.2,9.755923286126198,5.6463542063676195
330.3786687752739,30,1.5426258559951707,1.2,39.64544025303287,20.525507883314983
71.6625129758754,30,1.4836026157870765,1.2,8.599501557105048,4.9848315632886475
62.83957156455298,30,1.670771654574452,1.2,7.540748587746357,4.511605790245515
281.3567344596513,30,1.684498198659986,1.2,33.76280813515815,17.62675352717707
265.76704151708407,30,1.3142459486171265,1.2,31.892044982050084,16.580296275610177
487.164230154639,30,1.258158488537294,1.2,58.45970761855667,29.847301355839523
494.37245062789,40,1.3439730320828698,0.9,44.4935205565101,22.82995218787991
111.92554672696795,50,1.2482525180569723,0.7,8.058639364341692,4.543795437587938
40.82546715278119,50,1.2634586338128362,0.7,2.9394336350002455,1.9887544076439736
111.74244507059939,50,1.3551765473109478,0.7,8.045456045083156,4.569280986734863
285.1858358635434,50,1.3356775915526555,0.7,20.533380182175122,10.807393368553358
40.82546715278119,50,1.444457823978088,0.7,2.9394336350002455,2.043054164693549
27.475660197871655,50,1.1344462549031857,0.7,1.9782475342467591,1.4694576435943352
8.071380129420024,40,1.3311795769460208,0.9,0.7264242116478022,0.9425659789077074
115.88604203808916,40,1.3026861724277334,0.9,10.429743783428025,5.785677743442332
8.206197830403777,30,1.7170035218116748,1.2,0.9847437396484532,1.247472926367729
547.7369337511118,30,1.3491938003521713,1.2,65.7284320501334,33.508974165172354
270.79603042503726,40,1.235594008798365,0.9,24.371642738253353,12.736499571766187
547.7369337511119,30,1.469168128699879,1.2,65.72843205013342,33.54496646367667
64.82325766403395,50,1.2476585739420414,0.7,4.667274551810444,2.8479348480878346
85.64574547093378,30,1.3671270868001644,1.2,10.277489456512052,5.788882854296076
93.10936032599187,30,1.3498838687292603,1.2,11.173123239119024,6.2315267801782905
461.39658952647636,30,1.7539593595656078,1.2,55.36759074317716,28.44998317945826
65.26399723911724,30,1.465878447032074,1.2,7.831679668694068,4.595603368456657
64.77025633572931,40,1.537607097142824,0.9,5.829323070215638,3.5559436642506665
54.296167476032274,30,1.4852277187148937,1.0,6.515540097123872,3.9033383641764043
45.95903974101046,40,1.1727647482861965,0.9,4.136313576690942,2.59998621283133
6.843795952816364,50,1.4497488639444542,0.7,0.49275330860277816,0.8213013134847253
10.387013247250763,40,1.5262124132859785,0.9,0.9348311922525687,1.1052793201120779
36.54422577120543,50,1.4391486900496628,0.7,2.631184255526791,1.8873367347782943
50.2838074224563,40,1.5668651423536575,0.9,4.525542668021067,2.912830876716631
23.712610650956307,50,1.397043507045007,0.7,1.707307966868854,1.412767035547929
29.564836121213517,50,1.15820888871137,0.7,2.128668200727373,1.5517967669770976
87.7155081068841,50,1.2699743939077515,0.7,6.315516583695655,3.678750610020153
7.736351010468489,50,1.1748115547197135,0.7,0.5570172727537313,0.7709521027927797
28.275380664040195,50,1.2403641023923084,0.7,2.035827407810894,1.5300229346231395
35.225944067938244,50,1.1205223899902628,0.7,2.5362679728915536,1.7442907034428556
262.8159107801161,50,1.2326405916419207,0.7,18.92274557616836,9.971164965576756
33.006377835268744,50,1.444858095322904,0.7,2.3764592041393495,1.7616870306665458
807.5699057755348,50,1.1928210703602533,0.7,58.14503321583851,29.570362929027333
22.999631228631984,50,1.3744247106819993,0.7,1.6559734484615027,1.3803141374353511
113.19780416962926,50,1.2592529285687002,0.7,8.150241900213306,4.5928968286772625
30.689045019760762,50,1.2480526200965572,0.7,2.209611241422775,1.6192214067403545
39.30034368911726,50,1.4350611743008856,0.7,2.8296247456164427,1.985330725098487
461.629806146282,50,1.4483979413224497,0.7,33.2373460425323,17.193192403662888
39.12907827863914,50,1.2945189131919663,0.7,2.817293636062018,1.9370024919885989
276.0119457679814,50,1.3514428963537142,0.7,19.87286009529466,10.481862916553444
52.36506894965112,50,1.1541788888459226,0.7,3.7702849643748806,2.371396148841217
32.43965532199185,50,1.2038477389230975,0.7,2.3356551831834134,1.6689819132686359
603.0897761286999,50,1.4390482777392055,0.7,43.42246388126639,22.282946423954957
50.75981546320928,50,1.3027131017856897,0.7,3.654706713351068,2.358167287211241
54.950265688266526,50,1.289768320480996,0.7,3.9564191295551896,2.5051400609218937
24.19268268309085,50,1.3617914461326723,0.7,1.7418731531825413,1.4194740104310724
22.488548429077145,50,1.1200078455176192,0.7,1.6191754868935544,1.2855900971020628
573.36577106868,50,1.30446215806064,0.7,41.28233551694496,21.172506405890672
10.112928166248471,50,1.2759976340218298,0.7,0.7281308279698899,0.8868647041914939
21.98384854375177,50,1.3984519622168998,0.7,1.5828370951501274,1.3509541362401336
27.38565408284211,50,1.1551014547788192,0.7,1.9717670939646317,1.4724139834159615
51.16458694588965,50,1.4362726161460575,0.7,3.683850260104055,2.4128069148958446
35.22868768789357,50,1.1280390128342055,0.7,2.536465513528337,1.74664446061443
35.97029807246196,40,1.2336212324413254,0.9,3.2373268265215764,2.168749782993186
39.701978978876035,50,1.3082622872575098,0.7,2.8585424864790743,1.96174992941679
13.366062200207281,50,1.3363243937614315,0.7,0.9623564784149242,1.0220755573358915
288.19972641828554,50,1.182321363250326,0.7,20.750380302116557,10.869886560033377
23.602283412535744,50,1.1419603148814936,0.7,1.6993644057025736,1.3322702973157348
12.808013405453604,50,1.411600559945303,0.7,0.9221769651926595,1.0245686505799205
305.58733804311095,30,1.2723507434520376,1.0,36.670480565173314,18.916945505622266
29.75489507780597,50,1.3080817037367045,0.7,2.1423524456020298,1.6036007339220262
16.58324213741944,50,1.3167835286162362,0.7,1.1939934338941995,1.1320317755319704
28.33681638324913,50,1.2467287203675554,0.7,2.0402507795939373,1.534144005907235
34.18844748478908,50,1.3042853012519287,0.7,2.4615682189048136,1.7620696998279852
37.28601576394968,50,1.2829739504361857,0.7,2.6845931350043766,1.867188752633044
27.74876313435932,40,1.5706178159813924,0.9,2.4973886820923386,1.8998796858405869
22.43743338492343,30,1.3225555196541219,1.2,2.6924920061908115,1.9830126589916424
76.43243181045308,40,1.4722863103552366,0.9,6.878918862940778,4.06114532457696
84.68787694853754,30,1.3432115715695077,1.2,10.162545233824504,5.724236088383105
80.38349637191125,30,1.4374715080747527,1.2,9.646019564629349,5.4942512347371
115.59385559256089,30,1.6030141337759827,1.2,13.871262671107305,7.656535575686448
80.60690400693235,30,1.3799982478792574,1.2,9.672828480831882,5.490413714779718
28.52622876278891,30,1.3897063177631124,1.2,3.423147451534669,2.3684856210962684
115.59385559256089,30,1.6511186954486412,1.2,13.871262671107305,7.670966944188245
55.253128023088095,30,1.2435258686958943,1.2,6.630375362770571,3.9282454419940533
9.230332582554517,30,1.4749713135711517,1.2,1.107639909906542,1.2363113490246165
181.0298212578538,50,1.4494590542990549,0.7,13.034147130565472,7.091911281572452
12.27386407381897,40,1.5982434015347926,0.9,1.1046477666437073,1.2117969037822913
17.602643518556707,30,1.2439564326597798,1.2,2.112317222226805,1.6693455409113365
80.71379057638165,40,1.2459194405201681,0.9,7.264241151874349,4.185896408093225
90.89527702218014,30,1.3591202488502407,1.2,10.907433242661616,6.101452695985881
56.03920820065148,30,1.7599556267962255,1.2,6.724704984078177,4.130339180077956
44.892549822337095,30,1.7285185042118638,1.2,5.387105978680451,3.452108540603785
50.65508710467463,30,1.7275621454907257,1.2,6.078610452560955,3.797573869927695
21.57662640788696,30,1.4217162532433303,1.2,2.5891951689464348,1.9611124604462165
44.74398066706058,30,1.2946480994143392,1.2,5.3692776800472695,3.313033269847937
95.59033906567748,30,1.7002469727838843,1.2,11.470840687881298,6.485494435775815
37.59869191676475,30,1.6221239550524227,1.2,4.51184303001177,2.9825587015216115
70.0938049006492,30,1.56700665943557,1.2,8.411256588077904,4.9157302918696235
186.7212833512984,30,1.7923398381789026,1.2,22.406554002155808,11.980978952531574
52.909128184611454,30,1.5923857906264396,1.2,6.349095382153374,3.892263428264619
48.77267641125284,30,1.2046938642912948,1.2,5.85272116935034,3.5277687439625582
186.72128335129838,30,1.690262481069277,1.2,22.406554002155804,11.950355745398685
70.0938049006492,30,1.3796272513199868,1.2,8.411256588077904,4.859516469434949
6.998619795627,30,1.5980332289796464,1.2,0.83983437547524,1.139327156431514
82.55037919041732,30,1.7633580023562625,1.2,9.906045502850077,5.722030152131917
37.59869191676475,30,1.2805746686360207,1.2,4.51184303001177,2.8800939155966914
76.52360874182943,30,1.2692572022514612,1.2,9.182833049019532,5.212193685185205
139.04794559993252,30,1.2642215866256505,1.2,16.6857534719919,8.962143211983646
104.90087815532424,30,1.5319341845308896,1.2,12.588105378638907,6.993632944678721
95.85513397798924,30,1.3634089273888899,1.2,11.502616077358708,6.400330716896021
55.76388964551892,30,1.5628978962181344,1.2,6.69166675746227,4.054702747596576
6.688704315069619,30,1.630567312283279,1.2,0.8026445178083542,1.1304924525891606
80.0788925323687,50,1.1712590593146086,0.7,5.765680262330546,3.3742178489596557
124.4765856814571,30,1.580542775331048,1.2,14.93719028177485,8.182757973486739
66.45916699032318,30,1.3583903409782456,1.2,7.975100038838781,4.635067121712865
139.76438930595356,30,1.493119111289626,1.2,16.771726716714426,9.073799091744101
64.56803667706394,30,1.743201894647594,1.2,7.7481644012476725,4.637042769018114
98.79287250122259,30,1.7076622279769134,1.2,11.85514470014671,6.679871018466429
56.01598787241639,30,1.25537908062764,1.2,6.7219185446899665,3.977572996533275
323.17682404732125,30,1.4541454635382358,1.2,38.78121888567855,20.066853081900742
48.77267641125284,30,1.366008134383351,1.2,5.85272116935034,3.5761630249901755
39.66631377596594,30,1.2021274134526694,1.2,4.7599576531159125,2.9806170505937573
124.4765856814571,30,1.6626715338117763,1.2,14.93719028177485,8.207396601030958
139.04794559993252,30,1.5822680263808278,1.2,16.6857534719919,9.057557143910199
53.85813661309447,30,1.357173157460609,1.2,6.462976393571337,3.8786401440238514
139.76438930595356,30,1.6447385450087584,1.2,16.771726716714426,9.11928492185984
31.60724305838148,50,1.293088147394237,0.7,2.2757215002034665,1.6657871943200042
44.62182196121512,50,1.2496904216432378,0.7,3.2127711812074886,2.1212927170967157
121.39825609770367,30,1.205801819765004,1.2,14.567790731724438,7.88563591179172
110.57662057679798,40,1.1838597370331951,0.9,9.951895851911818,5.511105847065867
248.12134671730905,30,1.729863835980086,1.2,29.774561606077086,15.646239953832568
109.1014799613936,40,1.5567678572019519,0.9,9.819133196525424,5.556596955423298
64.79020597199299,40,1.3955156301424851,0.9,5.8311185374793695,3.5142139577824305
159.07795969267335,30,1.70075701193161,1.2,19.0893551631208,10.294904685139883
32.687489838330634,30,1.507756696542856,1.0,3.922498780599676,2.613576399262695
140.1766231435786,30,1.2888562713404896,1.2,16.821194777229433,9.037254270016863
128.48098431403554,30,1.1892118634974973,1.0,15.417718117684263,8.26562261789138
32.687489838330634,30,1.3157808449510937,1.0,3.922498780599676,2.5559836437851664
133.7755899231859,30,1.739388893245554,1.2,16.053070790782307,8.78835206336482
70.44303750511435,30,1.6572856134216294,1.0,8.45316450061372,4.923767934333349
128.48098431403554,30,1.7024918074006319,1.0,15.417718117684263,8.41960660106232
127.45202272193987,30,1.7292472455685322,1.0,15.294242726632783,8.365895536986951
337.33390556661953,30,1.247053576837828,1.0,40.48006866799434,20.814150407048515
70.44303750511435,30,1.2746708174560473,1.0,8.45316450061372,4.808983495543674
127.45202272193987,30,1.17195553517025,1.0,15.294242726632783,8.198708023867466
56.843152940647535,50,1.373040684655005,0.7,4.092707011726622,2.598265711259813
140.1766231435786,30,1.7304808208706053,1.2,16.821194777229433,9.169741634875898
129.36334185370924,30,1.4438264338992701,1.2,15.523601022445108,8.434948441392335
68.6775134848958,30,1.5723969060904277,1.2,8.241301618187496,4.832369880920877
151.61423033996442,30,1.2081873368325433,1.0,18.19370764079573,9.659310021447627
60.15973500872383,30,1.7509167109855721,1.0,7.219168201046859,4.3348591138191015
72.07448684962762,30,1.7052239873539747,1.0,8.648938421955313,5.036036407183849
173.3373985015855,30,1.783344223051674,1.0,20.80048782019026,11.135247177010632
30.52992132438943,50,1.3837701019791389,0.7,2.198154335356039,1.6542081982717611
487.23703754511087,50,1.4084956716321635,0.7,35.081066703247984,18.103082053113642
35.74696776237184,50,1.1086752266643662,0.7,2.5737816788907724,1.759493407444696
28.33020206139493,50,1.3577975651142786,0.7,2.039774548420435,1.567226543744501
107.12144660341917,40,1.299483460575893,0.9,9.640930194307726,5.390310135326631
55.284747326878175,50,1.425785560116914,0.7,3.9805018075352283,2.5579865718026884
22.468938866390587,50,1.3807822986279987,0.7,1.6177635983801222,1.3631164887784606
155.7061235207667,50,1.4024224099313478,0.7,11.210840893495202,6.166147169727005
44.93383752730441,50,1.3837622608010363,0.7,3.2352363019659176,2.1727468292232697
220.7831659836441,50,1.1933819983580654,0.7,15.896387950822374,8.446208574918607
40.71974724944833,50,1.375581078197415,0.7,2.9318218019602797,2.0185852244393643
32.19817088272686,50,1.137833469241035,0.7,2.318268303556334,1.6404841925504774
39.90789543950588,50,1.4052583740171314,0.7,2.873368471644423,1.9982617480273508
42.93798792551061,50,1.4005076379682235,0.7,3.091535130636764,2.1059198567088493
386.9742793956,50,1.1778518011409826,0.7,27.862148116483198,14.424429598583894
34.62237484634452,50,1.385805311958925,0.7,2.4928109889368053,1.8021470880560801
37.56355312562415,50,1.2611061321376298,0.7,2.7045758250449388,1.8706197521637582
82.26228397103128,50,1.2068168035685103,0.7,5.922884445914252,3.463487264027679
35.66392100275844,50,1.3783709247035016,0.7,2.5678023121986078,1.8374124335103543
12.709278114701975,50,1.1796584205927196,0.7,0.9150680242585422,0.9514315383070869
37.57829341842418,30,1.116565104291016,1.0,4.509395210210902,2.789667136392756
25.407778334878167,50,1.1675954259146981,0.7,1.829360040111228,1.4049586478300233
20.87357314364842,50,1.2148916829191974,0.7,1.5028972663426863,1.2559161380471022
22.807257384874884,50,1.4025235297106002,0.7,1.6421225317109915,1.3818183247686757
31.401193561782748,50,1.4384111864169262,0.7,2.2608859364483576,1.7019663241492566
13.755805248683686,50,1.197693747452655,0.7,0.9904179779052253,0.9945171131884092
189.32076578974824,50,1.3245186085126697,0.7,13.631095136861873,7.352903150984737
33.29532610144324,50,1.2398874345260213,0.7,2.397263479303913,1.7105979700097629
20.98893586920435,30,1.788689812318956,1.2,2.518672304304522,2.035943095847948
15.580252781141816,50,1.2876755063675527,0.7,1.1217782002422108,1.0871917520313712
17.03296058492174,50,1.4287329991136506,0.7,1.2263731621143652,1.1818064807912776
